sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
MYCO_688,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-04,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""CBF0E37E4F23E05F33E5408337A742DC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_689,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5868CF185D4D1313D2D397D2CC876992"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_689,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5868CF185D4D1313D2D397D2CC876992"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_689,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5868CF185D4D1313D2D397D2CC876992"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_690,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""1DED6AA88806D24C51112737915AB5D7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_690,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""1DED6AA88806D24C51112737915AB5D7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_690,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""1DED6AA88806D24C51112737915AB5D7"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_691,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""DBC999A2BA8295A988014B654293340A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_691,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""DBC999A2BA8295A988014B654293340A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_691,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""DBC999A2BA8295A988014B654293340A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_692,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""3C08AFF1F84B13AB914F93E2E2D4CDEC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_692,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""3C08AFF1F84B13AB914F93E2E2D4CDEC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_692,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""3C08AFF1F84B13AB914F93E2E2D4CDEC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_693,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E4CDB64AF77F3AAC014983DA895B09D4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_693,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E4CDB64AF77F3AAC014983DA895B09D4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_693,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E4CDB64AF77F3AAC014983DA895B09D4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_694,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""682FB358A331D26DB59FF04393F9AF3B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_694,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""682FB358A331D26DB59FF04393F9AF3B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_694,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""682FB358A331D26DB59FF04393F9AF3B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_695,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""AE69B86F01CCA75E9CD898F12CE696BC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_695,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""AE69B86F01CCA75E9CD898F12CE696BC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_695,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""AE69B86F01CCA75E9CD898F12CE696BC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_696,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""3F570A46237FD203669AFA3C8292CEF8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_696,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""3F570A46237FD203669AFA3C8292CEF8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_696,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""3F570A46237FD203669AFA3C8292CEF8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_697,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""142F4860BC9E65B24F9B5134F09E56F8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_697,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""142F4860BC9E65B24F9B5134F09E56F8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_697,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""142F4860BC9E65B24F9B5134F09E56F8"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_698,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""670B6C2CD74F9E4076CF859CF75A3E62"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_698,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""670B6C2CD74F9E4076CF859CF75A3E62"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_698,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""670B6C2CD74F9E4076CF859CF75A3E62"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_699,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""2264665B8F0AC3002CB0C991B196B198"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_699,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""2264665B8F0AC3002CB0C991B196B198"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_699,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""2264665B8F0AC3002CB0C991B196B198"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_700,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""EC9EF410870B7931A8811B974AF0420F"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_700,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""EC9EF410870B7931A8811B974AF0420F"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_700,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-09,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""EC9EF410870B7931A8811B974AF0420F"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_701,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-03,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""CC221A7A9DA807127C33977A2436B893"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_701,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-03,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""CC221A7A9DA807127C33977A2436B893"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_701,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-03,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""CC221A7A9DA807127C33977A2436B893"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_702,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""51A05469260D15D3F12C7FD0B7394F00"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_702,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""51A05469260D15D3F12C7FD0B7394F00"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_702,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""51A05469260D15D3F12C7FD0B7394F00"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_703,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""99E2665685E95C4597007D165F1E1CAD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_703,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""99E2665685E95C4597007D165F1E1CAD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_703,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""99E2665685E95C4597007D165F1E1CAD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_704,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""53BDBCB74A0CA68EFC16A98FA5CA76F2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_704,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""53BDBCB74A0CA68EFC16A98FA5CA76F2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_704,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,mg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0012, ""original_id"": ""53BDBCB74A0CA68EFC16A98FA5CA76F2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_705,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5A9688B0BCEE7A1D6BE814A507E6C589"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_705,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5A9688B0BCEE7A1D6BE814A507E6C589"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_705,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""5A9688B0BCEE7A1D6BE814A507E6C589"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_706,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""C9EF5FBF9BD864C478C16CAEBA5981B3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_706,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""C9EF5FBF9BD864C478C16CAEBA5981B3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_706,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""C9EF5FBF9BD864C478C16CAEBA5981B3"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_707,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E1670D3FDE6E96616CF1BCC2317E02DC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_707,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E1670D3FDE6E96616CF1BCC2317E02DC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_707,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""E1670D3FDE6E96616CF1BCC2317E02DC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_708,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02QK)",Lithuania,Europe,2020-11-03,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""70E58DA9A7496B9D82E6FCC9281A602A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_708,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02QK)",Lithuania,Europe,2020-11-03,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""70E58DA9A7496B9D82E6FCC9281A602A"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
