sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
MYCO_1174,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-10,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""DBE45CD676655D3A5050ED2E07238008"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-20 00:00:00,54.94500000000001,23.5304,5.2,9.528,1.2659999999999996,83.776,3.0119999999999996
MYCO_1175,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B5A4234C2F0449AF52D29BE2506AB9B5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-17 09:36:00,55.3952,23.357599999999998,4.302,8.242,0.14000000000000004,82.58,1.152
MYCO_1175,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B5A4234C2F0449AF52D29BE2506AB9B5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-21 09:36:00,55.812,21.994,6.156000000000001,10.898,1.8939999999999997,82.574,2.604
MYCO_1175,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B5A4234C2F0449AF52D29BE2506AB9B5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-24 14:24:00,55.327200000000005,23.7926,4.404,8.6,0.05800000000000009,84.378,4.2219999999999995
MYCO_1176,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-11,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1EBBE49C23FB67532AF4EB0EDC4327ED"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-02 19:12:00,55.299,23.6994,7.111999999999999,12.496,1.89,76.154,1.08
MYCO_1176,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-11,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1EBBE49C23FB67532AF4EB0EDC4327ED"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-19 04:48:00,55.041399999999996,23.5304,7.018000000000001,11.634,1.3539999999999999,81.026,0.8620000000000001
MYCO_1176,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-11,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1EBBE49C23FB67532AF4EB0EDC4327ED"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-01 14:24:00,55.067600000000006,23.911,6.458,12.164,0.30199999999999994,74.898,3.842
MYCO_1177,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01AX)",Lithuania,Europe,2021-06-21,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F218BCE5EE7BCBFCA4687BE2FF002C1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-07 19:12:00,55.1102,23.0972,9.4,13.506,5.004,82.616,2.726
MYCO_1177,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01AX)",Lithuania,Europe,2021-06-21,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F218BCE5EE7BCBFCA4687BE2FF002C1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-03 04:48:00,55.2214,23.627000000000002,6.232,10.866,1.4200000000000002,80.546,1.47
MYCO_1177,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01AX)",Lithuania,Europe,2021-06-21,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""0F218BCE5EE7BCBFCA4687BE2FF002C1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-01 09:36:00,55.4976,23.5572,7.19,11.652,2.9619999999999997,82.69800000000001,2.066
MYCO_1178,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B706F0F219614FB90F369F7257FB9204"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-24 04:48:00,55.956999999999994,23.1712,4.884,8.802,1.15,82.686,3.272
MYCO_1178,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B706F0F219614FB90F369F7257FB9204"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-02 19:12:00,55.37820000000001,24.0924,7.12,11.506,3.012,82.796,1.5079999999999998
MYCO_1178,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B706F0F219614FB90F369F7257FB9204"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-30 19:12:00,55.7572,23.284,6.468000000000001,10.57,2.4819999999999998,82.27799999999999,5.538
MYCO_1179,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-16,2021.0,Aflatoxins,4.02,µg/kg,4.02,True,Aspergillus flavus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""7BEC30E7F61F05245644CDB344298D84"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-05 14:24:00,55.294000000000004,23.487000000000002,7.831999999999999,12.975999999999999,1.9440000000000002,77.774,0.562
MYCO_1179,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-16,2021.0,Aflatoxins,4.02,µg/kg,4.02,True,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""7BEC30E7F61F05245644CDB344298D84"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-01 04:48:00,55.467200000000005,23.7352,7.296000000000001,12.038,1.968,80.95,6.544
MYCO_1179,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-16,2021.0,Aflatoxins,4.02,µg/kg,4.02,True,Aspergillus nomius,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""7BEC30E7F61F05245644CDB344298D84"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-02 09:36:00,55.3486,22.662799999999997,5.942,10.142,1.354,81.076,1.332
MYCO_1180,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-30,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D5A9A54EED4977E51DC87334C35EA3A1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-15 19:12:00,55.02,24.1928,9.138,14.312000000000001,4.112,79.226,2.1239999999999997
MYCO_1180,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-30,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D5A9A54EED4977E51DC87334C35EA3A1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-16 19:12:00,55.38719999999999,22.583199999999998,13.922,19.216,8.760000000000002,79.618,2.182
MYCO_1180,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2021-06-30,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D5A9A54EED4977E51DC87334C35EA3A1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-19 00:00:00,55.5024,23.288400000000003,10.99,14.88,6.69,84.232,5.029999999999999
MYCO_1181,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-04,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""649E7BB9B1322A1302238189565049F3"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-27 19:12:00,55.175599999999996,23.770400000000002,6.75,11.024,2.644,84.69,1.274
MYCO_1181,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-04,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""649E7BB9B1322A1302238189565049F3"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-15 09:36:00,55.5418,23.7816,4.234,9.078,-0.25599999999999995,80.812,1.564
MYCO_1181,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-04,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""649E7BB9B1322A1302238189565049F3"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-21 04:48:00,55.105,23.406799999999997,3.6719999999999997,7.358,0.4779999999999999,83.276,4.056
MYCO_1182,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-17,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8315D2B61606991961CBF297837040A7"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-09 19:12:00,54.7962,24.2738,9.834,14.148,4.918000000000001,80.422,3.836
MYCO_1182,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-17,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8315D2B61606991961CBF297837040A7"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-25 09:36:00,55.6706,23.0684,5.470000000000001,9.564,1.4220000000000002,79.196,1.438
MYCO_1182,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-17,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8315D2B61606991961CBF297837040A7"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-03 04:48:00,55.30499999999999,23.0852,5.868,9.504,2.2700000000000005,84.69,4.832
MYCO_1183,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""5F4D7351D6C047DB2447130D3D339EF1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-30 14:24:00,55.071600000000004,23.9924,7.638,12.228,2.288,82.736,5.094
MYCO_1183,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""5F4D7351D6C047DB2447130D3D339EF1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-23 19:12:00,55.391600000000004,24.730600000000003,5.0200000000000005,9.586,0.284,78.386,1.178
MYCO_1183,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""5F4D7351D6C047DB2447130D3D339EF1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-29 09:36:00,55.7178,23.160800000000002,6.418000000000001,10.118,1.4140000000000001,83.112,2.46
MYCO_1184,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BA28614468EF4B6035D4DED97CDBBCCB"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-26 14:24:00,55.2812,24.160000000000004,6.706,12.368,0.922,80.276,0.718
MYCO_1184,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BA28614468EF4B6035D4DED97CDBBCCB"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-25 09:36:00,54.6678,24.1854,4.99,8.378,1.406,81.15599999999999,1.924
MYCO_1184,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried fruits / raisins,Lithuania,Europe,2021-06-09,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BA28614468EF4B6035D4DED97CDBBCCB"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-29 14:24:00,55.5418,22.9696,8.904,14.256,3.7800000000000002,78.04400000000001,2.13
MYCO_1185,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-18,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF082BED87F5B490C8E3C26BC6FB0148"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-06 04:48:00,55.3014,23.582,6.481999999999999,10.258,2.122,85.228,3.942
MYCO_1185,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-18,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF082BED87F5B490C8E3C26BC6FB0148"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-07 14:24:00,55.42380000000001,23.5778,10.44,14.320000000000002,6.026000000000001,82.776,2.314
MYCO_1185,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2021-06-18,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF082BED87F5B490C8E3C26BC6FB0148"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-04 09:36:00,55.463,23.464199999999998,7.0,11.478,2.554,82.00399999999999,4.954000000000001
MYCO_1186,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01MF)",Lithuania,Europe,2021-06-25,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""C907F66BC43AB06C59BC909A4F8E0214"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-03 14:24:00,55.212199999999996,22.803800000000003,7.792,12.193999999999999,3.2980000000000005,81.212,2.182
MYCO_1186,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01MF)",Lithuania,Europe,2021-06-25,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""C907F66BC43AB06C59BC909A4F8E0214"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-06 04:48:00,55.6626,22.8542,6.247999999999999,8.597999999999999,3.79,85.66,3.972
MYCO_1186,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A01MF)",Lithuania,Europe,2021-06-25,2021.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""C907F66BC43AB06C59BC909A4F8E0214"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-04 14:24:00,55.31079999999999,23.961000000000002,8.15,12.736,3.3579999999999997,81.162,1.764
MYCO_1187,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A03QR)",Lithuania,Europe,2021-06-28,2021.0,Atropine,,µg/kg,,False,Datura stramonium,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""F027A"", ""lod"": null, ""loq"": 1.0, ""original_id"": ""8EB1F26755D0C89BA423C75C307F3CC8"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-01 04:48:00,55.3326,23.003,7.052,11.77,2.664,83.75,2.444
MYCO_1188,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,Deoxynivalenol,310.0,µg/kg,310.0,True,Fusarium graminearum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""4BDBE9E59FE383DB5D383C45F3698682"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-08 04:48:00,55.254200000000004,24.6498,6.806,11.462,1.5859999999999999,80.268,4.808
MYCO_1188,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,Deoxynivalenol,310.0,µg/kg,310.0,True,Fusarium culmorum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""4BDBE9E59FE383DB5D383C45F3698682"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-19 09:36:00,55.5432,23.8226,9.790000000000001,13.831999999999999,5.4879999999999995,79.896,3.172
MYCO_1189,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,Deoxynivalenol,260.0,µg/kg,260.0,True,Fusarium graminearum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""BC0F007269A91284BD07072C163CD683"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-24 14:24:00,55.1576,23.5668,6.902000000000001,11.742,3.066,81.44,2.318
MYCO_1189,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,Deoxynivalenol,260.0,µg/kg,260.0,True,Fusarium culmorum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""BC0F007269A91284BD07072C163CD683"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-27 04:48:00,55.754200000000004,23.5446,4.548,7.87,1.7299999999999998,84.90799999999999,6.228
MYCO_1190,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,Deoxynivalenol,240.0,µg/kg,240.0,True,Fusarium graminearum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""5918822A9875518A96912B996FB12068"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-08 19:12:00,54.733799999999995,24.047,9.191999999999998,13.23,5.5,81.46000000000001,3.842
MYCO_1190,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,Deoxynivalenol,240.0,µg/kg,240.0,True,Fusarium culmorum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""5918822A9875518A96912B996FB12068"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-02 00:00:00,55.5644,22.1166,6.5840000000000005,10.708,2.5460000000000003,80.376,6.088
MYCO_1191,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,Deoxynivalenol,320.0,µg/kg,320.0,True,Fusarium graminearum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""7E4F598FE6ADF51808C391C94BF02565"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-09 14:24:00,55.0732,24.3082,10.222,14.595999999999998,6.029999999999999,85.10799999999999,2.086
MYCO_1191,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,Deoxynivalenol,320.0,µg/kg,320.0,True,Fusarium culmorum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""7E4F598FE6ADF51808C391C94BF02565"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-09 00:00:00,55.3278,24.4978,9.501999999999999,13.262,5.402,85.98400000000001,5.646
MYCO_1192,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,Deoxynivalenol,250.0,µg/kg,250.0,True,Fusarium graminearum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""3412951BF419FEC385F83037F4212DF2"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-04-23 00:00:00,55.798,22.7606,5.114,9.754000000000001,-0.5,80.066,1.168
MYCO_1192,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,Deoxynivalenol,250.0,µg/kg,250.0,True,Fusarium culmorum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 36.0, ""original_id"": ""3412951BF419FEC385F83037F4212DF2"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}",2021-05-01 04:48:00,55.678200000000004,23.0094,9.7,15.406,4.3759999999999994,79.834,0.272
